% MTEX ODF
% crystal symmetry: "m-3m"
% specimen symmetry: "1"
% phi1    Phi     phi2    value
205.00000 45.00000 0.00000 1.19416
210.00000 45.00000 0.00000 1.48678
215.00000 45.00000 0.00000 1.95101
220.00000 45.00000 0.00000 2.39713
225.00000 45.00000 0.00000 2.90188
230.00000 45.00000 0.00000 3.70095
235.00000 45.00000 0.00000 4.32259
240.00000 45.00000 0.00000 4.65287
245.00000 45.00000 0.00000 4.78709
250.00000 45.00000 0.00000 4.77908
255.00000 45.00000 0.00000 4.74939
260.00000 45.00000 0.00000 4.77945
265.00000 45.00000 0.00000 4.81841
270.00000 45.00000 0.00000 4.79622
275.00000 45.00000 0.00000 4.74012
280.00000 45.00000 0.00000 4.75681
285.00000 45.00000 0.00000 4.89155
290.00000 45.00000 0.00000 5.00248
295.00000 45.00000 0.00000 4.95560
300.00000 45.00000 0.00000 4.76129
305.00000 45.00000 0.00000 4.40041
310.00000 45.00000 0.00000 3.80210
315.00000 45.00000 0.00000 3.05438
320.00000 45.00000 0.00000 2.37665
325.00000 45.00000 0.00000 1.82013
330.00000 45.00000 0.00000 1.35978
335.00000 45.00000 0.00000 1.06394
340.00000 45.00000 0.00000 0.92531
345.00000 45.00000 0.00000 0.91039
350.00000 45.00000 0.00000 0.95646
355.00000 45.00000 0.00000 0.99543
0.00000 50.00000 0.00000 0.89635
5.00000 50.00000 0.00000 0.88298
10.00000 50.00000 0.00000 0.87567
15.00000 50.00000 0.00000 0.88407
20.00000 50.00000 0.00000 0.91422
25.00000 50.00000 0.00000 1.00377
30.00000 50.00000 0.00000 1.20947
35.00000 50.00000 0.00000 1.54207
40.00000 50.00000 0.00000 1.91992
45.00000 50.00000 0.00000 2.35680
50.00000 50.00000 0.00000 2.89236
55.00000 50.00000 0.00000 3.37171
60.00000 50.00000 0.00000 3.71558
65.00000 50.00000 0.00000 3.91934
70.00000 50.00000 0.00000 3.99523
75.00000 50.00000 0.00000 4.02071
80.00000 50.00000 0.00000 4.08842
85.00000 50.00000 0.00000 4.18662
90.00000 50.00000 0.00000 4.25084
95.00000 50.00000 0.00000 4.29219
100.00000 50.00000 0.00000 4.40796
105.00000 50.00000 0.00000 4.65430
110.00000 50.00000 0.00000 4.91065
115.00000 50.00000 0.00000 5.00871
120.00000 50.00000 0.00000 4.87690
125.00000 50.00000 0.00000 4.49638
130.00000 50.00000 0.00000 3.86830
135.00000 50.00000 0.00000 3.10719
140.00000 50.00000 0.00000 2.39708
145.00000 50.00000 0.00000 1.79639
150.00000 50.00000 0.00000 1.30333
155.00000 50.00000 0.00000 0.99193
160.00000 50.00000 0.00000 0.84854
165.00000 50.00000 0.00000 0.82343
170.00000 50.00000 0.00000 0.85575
175.00000 50.00000 0.00000 0.88728
180.00000 50.00000 0.00000 0.88886
185.00000 50.00000 0.00000 0.87071
190.00000 50.00000 0.00000 0.87026
195.00000 50.00000 0.00000 0.90796
200.00000 50.00000 0.00000 0.99323
205.00000 50.00000 0.00000 1.16439
210.00000 50.00000 0.00000 1.48740
215.00000 50.00000 0.00000 1.98982
220.00000 50.00000 0.00000 2.50506
225.00000 50.00000 0.00000 3.05426
230.00000 50.00000 0.00000 3.81282
235.00000 50.00000 0.00000 4.30039
240.00000 50.00000 0.00000 4.47161
245.00000 50.00000 0.00000 4.45776
250.00000 50.00000 0.00000 4.32749
255.00000 50.00000 0.00000 4.19227
260.00000 50.00000 0.00000 4.11818
265.00000 50.00000 0.00000 4.06795
270.00000 50.00000 0.00000 3.98405
275.00000 50.00000 0.00000 3.87447
280.00000 50.00000 0.00000 3.81428
285.00000 50.00000 0.00000 3.84056
290.00000 50.00000 0.00000 3.86557
295.00000 50.00000 0.00000 3.80494
300.00000 50.00000 0.00000 3.66079
305.00000 50.00000 0.00000 3.42576
310.00000 50.00000 0.00000 3.02608
315.00000 50.00000 0.00000 2.45878
320.00000 50.00000 0.00000 1.93731
325.00000 50.00000 0.00000 1.52170
330.00000 50.00000 0.00000 1.17777
335.00000 50.00000 0.00000 0.95258
340.00000 50.00000 0.00000 0.84335
345.00000 50.00000 0.00000 0.82757
350.00000 50.00000 0.00000 0.85884
355.00000 50.00000 0.00000 0.88995
0.00000 55.00000 0.00000 0.68512
5.00000 55.00000 0.00000 0.67085
10.00000 55.00000 0.00000 0.65299
15.00000 55.00000 0.00000 0.65261
20.00000 55.00000 0.00000 0.67664
25.00000 55.00000 0.00000 0.73864
30.00000 55.00000 0.00000 0.85967
35.00000 55.00000 0.00000 1.04838
40.00000 55.00000 0.00000 1.29553
45.00000 55.00000 0.00000 1.59609
50.00000 55.00000 0.00000 1.90934
55.00000 55.00000 0.00000 2.17071
60.00000 55.00000 0.00000 2.37343
65.00000 55.00000 0.00000 2.52981
70.00000 55.00000 0.00000 2.61499
75.00000 55.00000 0.00000 2.63434
80.00000 55.00000 0.00000 2.66675
85.00000 55.00000 0.00000 2.75925
90.00000 55.00000 0.00000 2.87743
95.00000 55.00000 0.00000 2.99230
100.00000 55.00000 0.00000 3.15146
105.00000 55.00000 0.00000 3.41460
110.00000 55.00000 0.00000 3.73383
115.00000 55.00000 0.00000 3.95046
120.00000 55.00000 0.00000 3.92005
125.00000 55.00000 0.00000 3.65361
130.00000 55.00000 0.00000 3.17492
135.00000 55.00000 0.00000 2.51493
140.00000 55.00000 0.00000 1.94720
145.00000 55.00000 0.00000 1.48027
150.00000 55.00000 0.00000 1.06700
155.00000 55.00000 0.00000 0.80754
160.00000 55.00000 0.00000 0.68444
165.00000 55.00000 0.00000 0.64372
170.00000 55.00000 0.00000 0.64483
175.00000 55.00000 0.00000 0.65979
180.00000 55.00000 0.00000 0.66591
185.00000 55.00000 0.00000 0.65483
190.00000 55.00000 0.00000 0.65338
195.00000 55.00000 0.00000 0.69406
200.00000 55.00000 0.00000 0.79028
205.00000 55.00000 0.00000 0.95891
210.00000 55.00000 0.00000 1.23843
215.00000 55.00000 0.00000 1.66318
220.00000 55.00000 0.00000 2.18366
225.00000 55.00000 0.00000 2.71908
230.00000 55.00000 0.00000 3.17992
235.00000 55.00000 0.00000 3.39420
240.00000 55.00000 0.00000 3.40878
245.00000 55.00000 0.00000 3.28926
250.00000 55.00000 0.00000 3.08664
255.00000 55.00000 0.00000 2.88735
260.00000 55.00000 0.00000 2.75028
265.00000 55.00000 0.00000 2.66392
270.00000 55.00000 0.00000 2.57544
275.00000 55.00000 0.00000 2.46368
280.00000 55.00000 0.00000 2.37221
285.00000 55.00000 0.00000 2.34433
290.00000 55.00000 0.00000 2.36366
295.00000 55.00000 0.00000 2.37951
300.00000 55.00000 0.00000 2.33929
305.00000 55.00000 0.00000 2.22526
310.00000 55.00000 0.00000 2.01945
315.00000 55.00000 0.00000 1.70787
320.00000 55.00000 0.00000 1.37826
325.00000 55.00000 0.00000 1.09540
330.00000 55.00000 0.00000 0.87497
335.00000 55.00000 0.00000 0.73298
340.00000 55.00000 0.00000 0.66240
345.00000 55.00000 0.00000 0.64372
350.00000 55.00000 0.00000 0.65424
355.00000 55.00000 0.00000 0.67548
0.00000 60.00000 0.00000 0.56661
5.00000 60.00000 0.00000 0.54488
10.00000 60.00000 0.00000 0.51062
15.00000 60.00000 0.00000 0.49773
20.00000 60.00000 0.00000 0.51488
25.00000 60.00000 0.00000 0.55789
30.00000 60.00000 0.00000 0.62477
35.00000 60.00000 0.00000 0.72120
40.00000 60.00000 0.00000 0.86009
45.00000 60.00000 0.00000 1.04148
50.00000 60.00000 0.00000 1.20972
55.00000 60.00000 0.00000 1.30879
60.00000 60.00000 0.00000 1.37641
65.00000 60.00000 0.00000 1.45947
70.00000 60.00000 0.00000 1.52288
75.00000 60.00000 0.00000 1.53208
80.00000 60.00000 0.00000 1.53814
85.00000 60.00000 0.00000 1.60781
90.00000 60.00000 0.00000 1.73122
95.00000 60.00000 0.00000 1.85813
100.00000 60.00000 0.00000 1.98977
105.00000 60.00000 0.00000 2.17921
110.00000 60.00000 0.00000 2.42771
115.00000 60.00000 0.00000 2.62127
120.00000 60.00000 0.00000 2.63930
125.00000 60.00000 0.00000 2.51806
130.00000 60.00000 0.00000 2.25584
135.00000 60.00000 0.00000 1.80828
140.00000 60.00000 0.00000 1.42581
145.00000 60.00000 0.00000 1.10232
150.00000 60.00000 0.00000 0.80979
155.00000 60.00000 0.00000 0.63111
160.00000 60.00000 0.00000 0.54052
165.00000 60.00000 0.00000 0.49437
170.00000 60.00000 0.00000 0.47554
175.00000 60.00000 0.00000 0.48060
180.00000 60.00000 0.00000 0.49363
185.00000 60.00000 0.00000 0.49363
190.00000 60.00000 0.00000 0.49350
195.00000 60.00000 0.00000 0.52765
200.00000 60.00000 0.00000 0.61297
205.00000 60.00000 0.00000 0.75155
210.00000 60.00000 0.00000 0.95517
215.00000 60.00000 0.00000 1.24849
220.00000 60.00000 0.00000 1.63429
225.00000 60.00000 0.00000 2.03260
230.00000 60.00000 0.00000 2.28716
235.00000 60.00000 0.00000 2.34404
240.00000 60.00000 0.00000 2.29106
245.00000 60.00000 0.00000 2.16463
250.00000 60.00000 0.00000 1.97675
255.00000 60.00000 0.00000 1.78878
260.00000 60.00000 0.00000 1.66151
265.00000 60.00000 0.00000 1.59557
270.00000 60.00000 0.00000 1.53491
275.00000 60.00000 0.00000 1.43956
280.00000 60.00000 0.00000 1.34021
285.00000 60.00000 0.00000 1.29323
290.00000 60.00000 0.00000 1.31968
295.00000 60.00000 0.00000 1.37815
300.00000 60.00000 0.00000 1.39338
305.00000 60.00000 0.00000 1.34659
310.00000 60.00000 0.00000 1.25967
315.00000 60.00000 0.00000 1.12426
320.00000 60.00000 0.00000 0.94598
325.00000 60.00000 0.00000 0.77138
330.00000 60.00000 0.00000 0.63999
335.00000 60.00000 0.00000 0.56224
340.00000 60.00000 0.00000 0.52670
345.00000 60.00000 0.00000 0.51732
350.00000 60.00000 0.00000 0.52772
355.00000 60.00000 0.00000 0.55309
0.00000 65.00000 0.00000 0.60487
5.00000 65.00000 0.00000 0.57156
10.00000 65.00000 0.00000 0.51119
15.00000 65.00000 0.00000 0.47187
20.00000 65.00000 0.00000 0.46804
25.00000 65.00000 0.00000 0.48836
30.00000 65.00000 0.00000 0.52139
35.00000 65.00000 0.00000 0.56966
40.00000 65.00000 0.00000 0.64882
45.00000 65.00000 0.00000 0.75254
50.00000 65.00000 0.00000 0.82470
55.00000 65.00000 0.00000 0.83370
60.00000 65.00000 0.00000 0.83023
65.00000 65.00000 0.00000 0.86015
70.00000 65.00000 0.00000 0.89584
75.00000 65.00000 0.00000 0.90224
80.00000 65.00000 0.00000 0.90792
85.00000 65.00000 0.00000 0.96305
90.00000 65.00000 0.00000 1.06525
95.00000 65.00000 0.00000 1.16668
100.00000 65.00000 0.00000 1.25059
105.00000 65.00000 0.00000 1.35335
110.00000 65.00000 0.00000 1.48883
115.00000 65.00000 0.00000 1.59977
120.00000 65.00000 0.00000 1.62975
125.00000 65.00000 0.00000 1.61018
130.00000 65.00000 0.00000 1.52333
135.00000 65.00000 0.00000 1.29065
140.00000 65.00000 0.00000 1.04795
145.00000 65.00000 0.00000 0.82718
150.00000 65.00000 0.00000 0.64069
155.00000 65.00000 0.00000 0.53149
160.00000 65.00000 0.00000 0.47368
165.00000 65.00000 0.00000 0.43679
170.00000 65.00000 0.00000 0.41768
175.00000 65.00000 0.00000 0.42382
180.00000 65.00000 0.00000 0.44361
185.00000 65.00000 0.00000 0.45156
190.00000 65.00000 0.00000 0.45042
195.00000 65.00000 0.00000 0.47180
200.00000 65.00000 0.00000 0.53397
205.00000 65.00000 0.00000 0.63318
210.00000 65.00000 0.00000 0.76554
215.00000 65.00000 0.00000 0.94563
220.00000 65.00000 0.00000 1.18691
225.00000 65.00000 0.00000 1.42757
230.00000 65.00000 0.00000 1.54496
235.00000 65.00000 0.00000 1.53193
240.00000 65.00000 0.00000 1.47785
245.00000 65.00000 0.00000 1.39645
250.00000 65.00000 0.00000 1.26772
255.00000 65.00000 0.00000 1.12544
260.00000 65.00000 0.00000 1.02986
265.00000 65.00000 0.00000 0.99157
270.00000 65.00000 0.00000 0.95849
275.00000 65.00000 0.00000 0.88719
280.00000 65.00000 0.00000 0.80091
285.00000 65.00000 0.00000 0.75798
290.00000 65.00000 0.00000 0.78364
295.00000 65.00000 0.00000 0.84181
300.00000 65.00000 0.00000 0.87182
305.00000 65.00000 0.00000 0.86581
310.00000 65.00000 0.00000 0.85452
315.00000 65.00000 0.00000 0.81815
320.00000 65.00000 0.00000 0.72634
325.00000 65.00000 0.00000 0.61342
330.00000 65.00000 0.00000 0.53111
335.00000 65.00000 0.00000 0.49427
340.00000 65.00000 0.00000 0.49027
345.00000 65.00000 0.00000 0.50498
350.00000 65.00000 0.00000 0.53687
355.00000 65.00000 0.00000 0.58245
0.00000 70.00000 0.00000 0.70216
5.00000 70.00000 0.00000 0.66346
10.00000 70.00000 0.00000 0.58024
15.00000 70.00000 0.00000 0.51229
20.00000 70.00000 0.00000 0.48366
25.00000 70.00000 0.00000 0.48359
30.00000 70.00000 0.00000 0.49720
35.00000 70.00000 0.00000 0.52557
40.00000 70.00000 0.00000 0.57760
45.00000 70.00000 0.00000 0.63462
50.00000 70.00000 0.00000 0.64707
55.00000 70.00000 0.00000 0.60932
60.00000 70.00000 0.00000 0.57481
65.00000 70.00000 0.00000 0.57194
70.00000 70.00000 0.00000 0.58201
75.00000 70.00000 0.00000 0.58476
80.00000 70.00000 0.00000 0.59548
85.00000 70.00000 0.00000 0.64126
90.00000 70.00000 0.00000 0.71642
95.00000 70.00000 0.00000 0.78351
100.00000 70.00000 0.00000 0.82649
105.00000 70.00000 0.00000 0.86906
110.00000 70.00000 0.00000 0.92909
115.00000 70.00000 0.00000 0.99096
120.00000 70.00000 0.00000 1.03332
125.00000 70.00000 0.00000 1.06603
130.00000 70.00000 0.00000 1.05976
135.00000 70.00000 0.00000 0.94719
140.00000 70.00000 0.00000 0.82308
145.00000 70.00000 0.00000 0.69405
150.00000 70.00000 0.00000 0.57948
155.00000 70.00000 0.00000 0.51899
160.00000 70.00000 0.00000 0.49286
165.00000 70.00000 0.00000 0.47827
170.00000 70.00000 0.00000 0.47462
175.00000 70.00000 0.00000 0.49125
180.00000 70.00000 0.00000 0.51681
185.00000 70.00000 0.00000 0.52373
190.00000 70.00000 0.00000 0.51231
195.00000 70.00000 0.00000 0.51412
200.00000 70.00000 0.00000 0.54813
205.00000 70.00000 0.00000 0.60805
210.00000 70.00000 0.00000 0.68511
215.00000 70.00000 0.00000 0.78996
220.00000 70.00000 0.00000 0.93139
225.00000 70.00000 0.00000 1.05443
230.00000 70.00000 0.00000 1.07651
235.00000 70.00000 0.00000 1.02430
240.00000 70.00000 0.00000 0.97505
245.00000 70.00000 0.00000 0.92916
250.00000 70.00000 0.00000 0.85491
255.00000 70.00000 0.00000 0.76057
260.00000 70.00000 0.00000 0.69210
265.00000 70.00000 0.00000 0.66728
270.00000 70.00000 0.00000 0.64937
275.00000 70.00000 0.00000 0.60221
280.00000 70.00000 0.00000 0.54241
285.00000 70.00000 0.00000 0.51523
290.00000 70.00000 0.00000 0.53723
295.00000 70.00000 0.00000 0.58374
300.00000 70.00000 0.00000 0.62028
305.00000 70.00000 0.00000 0.64831
310.00000 70.00000 0.00000 0.68743
315.00000 70.00000 0.00000 0.70446
320.00000 70.00000 0.00000 0.65363
325.00000 70.00000 0.00000 0.56633
330.00000 70.00000 0.00000 0.50454
335.00000 70.00000 0.00000 0.48884
340.00000 70.00000 0.00000 0.50704
345.00000 70.00000 0.00000 0.54494
350.00000 70.00000 0.00000 0.60059
355.00000 70.00000 0.00000 0.66754
0.00000 75.00000 0.00000 0.68375
5.00000 75.00000 0.00000 0.65350
10.00000 75.00000 0.00000 0.57714
15.00000 75.00000 0.00000 0.50998
20.00000 75.00000 0.00000 0.47864
25.00000 75.00000 0.00000 0.47603
30.00000 75.00000 0.00000 0.48886
35.00000 75.00000 0.00000 0.51634
40.00000 75.00000 0.00000 0.55934
45.00000 75.00000 0.00000 0.59151
50.00000 75.00000 0.00000 0.57439
55.00000 75.00000 0.00000 0.51459
60.00000 75.00000 0.00000 0.46572
65.00000 75.00000 0.00000 0.44612
70.00000 75.00000 0.00000 0.44073
75.00000 75.00000 0.00000 0.43984
80.00000 75.00000 0.00000 0.45249
85.00000 75.00000 0.00000 0.49007
90.00000 75.00000 0.00000 0.54051
95.00000 75.00000 0.00000 0.57524
100.00000 75.00000 0.00000 0.58641
105.00000 75.00000 0.00000 0.59763
110.00000 75.00000 0.00000 0.62906
115.00000 75.00000 0.00000 0.67827
120.00000 75.00000 0.00000 0.73003
125.00000 75.00000 0.00000 0.78311
130.00000 75.00000 0.00000 0.80585
135.00000 75.00000 0.00000 0.75923
140.00000 75.00000 0.00000 0.71811
145.00000 75.00000 0.00000 0.64509
150.00000 75.00000 0.00000 0.57185
155.00000 75.00000 0.00000 0.54516
160.00000 75.00000 0.00000 0.55065
165.00000 75.00000 0.00000 0.56710
170.00000 75.00000 0.00000 0.59019
175.00000 75.00000 0.00000 0.62309
180.00000 75.00000 0.00000 0.64718
185.00000 75.00000 0.00000 0.63620
190.00000 75.00000 0.00000 0.60085
195.00000 75.00000 0.00000 0.57906
200.00000 75.00000 0.00000 0.58725
205.00000 75.00000 0.00000 0.61644
210.00000 75.00000 0.00000 0.65696
215.00000 75.00000 0.00000 0.71830
220.00000 75.00000 0.00000 0.80321
225.00000 75.00000 0.00000 0.85837
230.00000 75.00000 0.00000 0.82562
235.00000 75.00000 0.00000 0.74795
240.00000 75.00000 0.00000 0.69430
245.00000 75.00000 0.00000 0.66301
250.00000 75.00000 0.00000 0.62367
255.00000 75.00000 0.00000 0.56947
260.00000 75.00000 0.00000 0.52459
265.00000 75.00000 0.00000 0.50457
270.00000 75.00000 0.00000 0.49042
275.00000 75.00000 0.00000 0.45939
280.00000 75.00000 0.00000 0.42269
285.00000 75.00000 0.00000 0.40864
290.00000 75.00000 0.00000 0.42676
295.00000 75.00000 0.00000 0.46395
300.00000 75.00000 0.00000 0.50483
305.00000 75.00000 0.00000 0.55411
310.00000 75.00000 0.00000 0.61799
315.00000 75.00000 0.00000 0.65668
320.00000 75.00000 0.00000 0.62390
325.00000 75.00000 0.00000 0.54649
330.00000 75.00000 0.00000 0.48922
335.00000 75.00000 0.00000 0.47556
340.00000 75.00000 0.00000 0.49410
345.00000 75.00000 0.00000 0.53151
350.00000 75.00000 0.00000 0.58467
355.00000 75.00000 0.00000 0.64782
0.00000 80.00000 0.00000 0.52633
5.00000 80.00000 0.00000 0.50921
10.00000 80.00000 0.00000 0.46468
15.00000 80.00000 0.00000 0.42924
20.00000 80.00000 0.00000 0.42104
25.00000 80.00000 0.00000 0.43446
30.00000 80.00000 0.00000 0.45881
35.00000 80.00000 0.00000 0.49330
40.00000 80.00000 0.00000 0.52810
45.00000 80.00000 0.00000 0.54333
50.00000 80.00000 0.00000 0.52985
55.00000 80.00000 0.00000 0.47156
60.00000 80.00000 0.00000 0.41858
65.00000 80.00000 0.00000 0.39440
70.00000 80.00000 0.00000 0.38513
75.00000 80.00000 0.00000 0.38360
80.00000 80.00000 0.00000 0.39638
85.00000 80.00000 0.00000 0.42672
90.00000 80.00000 0.00000 0.45773
95.00000 80.00000 0.00000 0.46593
100.00000 80.00000 0.00000 0.45542
105.00000 80.00000 0.00000 0.45435
110.00000 80.00000 0.00000 0.48012
115.00000 80.00000 0.00000 0.52606
120.00000 80.00000 0.00000 0.57596
125.00000 80.00000 0.00000 0.62915
130.00000 80.00000 0.00000 0.66432
135.00000 80.00000 0.00000 0.65586
140.00000 80.00000 0.00000 0.64614
145.00000 80.00000 0.00000 0.59211
150.00000 80.00000 0.00000 0.53858
155.00000 80.00000 0.00000 0.52957
160.00000 80.00000 0.00000 0.55062
165.00000 80.00000 0.00000 0.58235
170.00000 80.00000 0.00000 0.61964
175.00000 80.00000 0.00000 0.65820
180.00000 80.00000 0.00000 0.67134
185.00000 80.00000 0.00000 0.63829
190.00000 80.00000 0.00000 0.58457
195.00000 80.00000 0.00000 0.55319
200.00000 80.00000 0.00000 0.55555
205.00000 80.00000 0.00000 0.57652
210.00000 80.00000 0.00000 0.60402
215.00000 80.00000 0.00000 0.64756
220.00000 80.00000 0.00000 0.70951
225.00000 80.00000 0.00000 0.73989
230.00000 80.00000 0.00000 0.68853
235.00000 80.00000 0.00000 0.60000
240.00000 80.00000 0.00000 0.54187
245.00000 80.00000 0.00000 0.51624
250.00000 80.00000 0.00000 0.49692
255.00000 80.00000 0.00000 0.47126
260.00000 80.00000 0.00000 0.44748
265.00000 80.00000 0.00000 0.43381
270.00000 80.00000 0.00000 0.42034
275.00000 80.00000 0.00000 0.39598
280.00000 80.00000 0.00000 0.37028
285.00000 80.00000 0.00000 0.36214
290.00000 80.00000 0.00000 0.37786
295.00000 80.00000 0.00000 0.41043
300.00000 80.00000 0.00000 0.45101
305.00000 80.00000 0.00000 0.50317
310.00000 80.00000 0.00000 0.56360
315.00000 80.00000 0.00000 0.59603
320.00000 80.00000 0.00000 0.57463
325.00000 80.00000 0.00000 0.50660
330.00000 80.00000 0.00000 0.44831
335.00000 80.00000 0.00000 0.42638
340.00000 80.00000 0.00000 0.42869
345.00000 80.00000 0.00000 0.44320
350.00000 80.00000 0.00000 0.46904
355.00000 80.00000 0.00000 0.50434
0.00000 85.00000 0.00000 0.39544
5.00000 85.00000 0.00000 0.38332
10.00000 85.00000 0.00000 0.36104
15.00000 85.00000 0.00000 0.35172
20.00000 85.00000 0.00000 0.36539
25.00000 85.00000 0.00000 0.39545
30.00000 85.00000 0.00000 0.43052
35.00000 85.00000 0.00000 0.47092
40.00000 85.00000 0.00000 0.50688
45.00000 85.00000 0.00000 0.51996
50.00000 85.00000 0.00000 0.51103
55.00000 85.00000 0.00000 0.45421
60.00000 85.00000 0.00000 0.40040
65.00000 85.00000 0.00000 0.37761
70.00000 85.00000 0.00000 0.37064
75.00000 85.00000 0.00000 0.37016
80.00000 85.00000 0.00000 0.38083
85.00000 85.00000 0.00000 0.40317
90.00000 85.00000 0.00000 0.41846
95.00000 85.00000 0.00000 0.40854
100.00000 85.00000 0.00000 0.38670
105.00000 85.00000 0.00000 0.38193
110.00000 85.00000 0.00000 0.40551
115.00000 85.00000 0.00000 0.44628
120.00000 85.00000 0.00000 0.48841
125.00000 85.00000 0.00000 0.53607
130.00000 85.00000 0.00000 0.59099
135.00000 85.00000 0.00000 0.61902
140.00000 85.00000 0.00000 0.59162
145.00000 85.00000 0.00000 0.51934
150.00000 85.00000 0.00000 0.46676
155.00000 85.00000 0.00000 0.45531
160.00000 85.00000 0.00000 0.46599
165.00000 85.00000 0.00000 0.48316
170.00000 85.00000 0.00000 0.50620
175.00000 85.00000 0.00000 0.53158
180.00000 85.00000 0.00000 0.53508
185.00000 85.00000 0.00000 0.50170
190.00000 85.00000 0.00000 0.45722
195.00000 85.00000 0.00000 0.43795
200.00000 85.00000 0.00000 0.45159
205.00000 85.00000 0.00000 0.48216
210.00000 85.00000 0.00000 0.51455
215.00000 85.00000 0.00000 0.55674
220.00000 85.00000 0.00000 0.61574
225.00000 85.00000 0.00000 0.64761
230.00000 85.00000 0.00000 0.60175
235.00000 85.00000 0.00000 0.51492
240.00000 85.00000 0.00000 0.45574
245.00000 85.00000 0.00000 0.43333
250.00000 85.00000 0.00000 0.42470
255.00000 85.00000 0.00000 0.41582
260.00000 85.00000 0.00000 0.40926
265.00000 85.00000 0.00000 0.40723
270.00000 85.00000 0.00000 0.39877
275.00000 85.00000 0.00000 0.37612
280.00000 85.00000 0.00000 0.35188
285.00000 85.00000 0.00000 0.34514
290.00000 85.00000 0.00000 0.36201
295.00000 85.00000 0.00000 0.39478
300.00000 85.00000 0.00000 0.43288
305.00000 85.00000 0.00000 0.47909
310.00000 85.00000 0.00000 0.52776
315.00000 85.00000 0.00000 0.54890
320.00000 85.00000 0.00000 0.53102
325.00000 85.00000 0.00000 0.46643
330.00000 85.00000 0.00000 0.40795
335.00000 85.00000 0.00000 0.38169
340.00000 85.00000 0.00000 0.37249
345.00000 85.00000 0.00000 0.36930
350.00000 85.00000 0.00000 0.37406
355.00000 85.00000 0.00000 0.38753
0.00000 90.00000 0.00000 0.40177
5.00000 90.00000 0.00000 0.38220
10.00000 90.00000 0.00000 0.35700
15.00000 90.00000 0.00000 0.35101
20.00000 90.00000 0.00000 0.37178
25.00000 90.00000 0.00000 0.40854
